Team Score,Opp Score,Home/Away,Opponent,Team FG%,Opponent FG%,Team 3P%,Opponent 3P%,Team AST,Team TOV,Opponent AST,Opponent TOV,Team FGA,Team FTA,Opponent FGA,Opponent FTA,Team ORB,Opponent ORB,ORtg,DRtg,Ast_Tov_Team,Ast_Tov_Opp,Possession,Team,Opponent_num
96,106,0,UTA,0.46799999999999997,0.506,0.48100000000000004,0.375,21,20,28,15,77,12,81,16,7,6,101.42630744849446,111.9915478077126,1.05,1.8666666666666667,94.65,18,21
96,79,1,SAC,0.435,0.365,0.33299999999999996,0.364,25,16,15,13,85,20,85,13,18,12,103.96642750778393,85.5557059699472,1.5625,1.1538461538461537,92.3375,18,27
104,109,1,WAS,0.488,0.44,0.348,0.3,27,23,24,15,80,23,84,28,9,10,102.3496124984623,107.27026694550375,1.173913043478261,1.6,101.6125,18,10
93,110,0,CHO,0.38,0.469,0.258,0.419,18,13,17,14,100,15,81,26,18,10,85.13559903879163,100.6980203684632,1.3846153846153846,1.2142857142857142,109.2375,18,9
105,100,0,ATL,0.462,0.41600000000000004,0.2,0.424,25,11,23,12,91,23,89,12,11,11,105.19724483406388,100.18785222291797,2.272727272727273,1.9166666666666667,99.8125,18,14
124,111,0,BRK,0.5,0.406,0.55,0.387,23,6,24,15,94,22,96,31,4,17,116.33634337985224,104.13979125131934,3.8333333333333335,1.6,106.5875,18,7
110,116,0,NYK,0.41200000000000003,0.5,0.439,0.406,20,13,27,22,85,31,82,23,13,11,106.46019840309704,112.26711831599323,1.5384615384615385,1.2272727272727273,103.32499999999999,18,12
129,111,1,TOR,0.534,0.494,0.5,0.355,35,12,20,13,88,29,85,25,9,9,123.65204888569374,106.39827462257368,2.9166666666666665,1.5384615384615385,104.325,18,2
95,94,1,MIA,0.45,0.46799999999999997,0.391,0.405,17,17,23,23,80,25,77,11,13,8,96.88934217236105,95.8694543600204,1.0,1.0,98.05,18,5
108,127,1,GSW,0.46,0.5489999999999999,0.25,0.45,26,17,38,13,87,27,91,17,9,7,103.39875538535183,121.58927716610819,1.5294117647058822,2.923076923076923,104.45,18,30
112,104,1,BRK,0.473,0.42700000000000005,0.265,0.314,26,19,22,25,93,20,89,22,9,8,96.15797381412321,89.28954711311441,1.368421052631579,0.88,116.475,18,7
102,94,1,OKC,0.46299999999999997,0.42200000000000004,0.33299999999999996,0.36700000000000005,27,18,16,16,82,22,90,14,14,18,111.41452758055705,102.67613326051337,1.5,1.0,91.55000000000001,18,20
125,107,1,ORL,0.529,0.47100000000000003,0.414,0.355,29,12,24,12,87,27,87,20,13,8,125.42330364981815,107.36234792424433,2.4166666666666665,2.0,99.6625,18,8
82,99,0,POR,0.35700000000000004,0.521,0.281,0.33299999999999996,13,20,22,21,84,15,73,18,12,8,80.12703065836081,96.73873213631367,0.65,1.0476190476190477,102.3375,18,23
146,114,1,NOP,0.629,0.527,0.514,0.364,37,14,32,13,89,21,91,10,13,8,146.93672160020128,114.73141275632155,2.642857142857143,2.4615384615384617,99.3625,18,28
109,127,0,LAL,0.429,0.53,0.419,0.375,18,20,36,15,84,35,100,16,17,13,110.53365445557107,128.78691849410572,0.9,2.4,98.6125,18,16
114,98,0,SAC,0.488,0.47700000000000004,0.469,0.4,18,13,18,12,86,20,86,9,14,5,118.88932342588971,102.2031025941859,1.3846153846153846,1.5,95.8875,18,27
95,125,0,HOU,0.402,0.5489999999999999,0.303,0.439,19,19,30,18,87,23,82,23,15,8,90.54086252084824,119.13271384322135,1.0,1.6666666666666667,104.925,18,19
104,92,1,MEM,0.506,0.493,0.281,0.375,24,21,28,18,79,26,73,16,15,3,104.54888162854989,92.48554913294798,1.1428571428571428,1.5555555555555556,99.475,18,24
77,106,0,UTA,0.359,0.483,0.20600000000000002,0.43799999999999994,13,17,24,11,78,16,87,9,12,9,88.06290207290922,121.22944960686203,0.7647058823529411,2.1818181818181817,87.4375,18,21
111,110,1,CHI,0.45799999999999996,0.537,0.387,0.375,22,12,25,11,83,31,82,21,11,6,112.8622267412303,111.84544992374174,1.8333333333333333,2.272727272727273,98.35,18,11
115,100,1,LAL,0.46,0.442,0.387,0.3,26,12,21,21,87,28,86,21,9,17,112.5933178313548,97.90723289683027,2.1666666666666665,1.0,102.13749999999999,18,16
105,122,0,DAL,0.418,0.57,0.389,0.462,25,7,26,7,91,23,86,17,15,5,107.6923076923077,125.12820512820512,3.5714285714285716,3.7142857142857144,97.5,18,22
114,123,0,NOP,0.436,0.535,0.457,0.387,22,9,28,11,94,22,86,29,10,11,107.94176825659841,116.46348680317196,2.4444444444444446,2.5454545454545454,105.61250000000001,18,28
103,89,0,ORL,0.494,0.39799999999999996,0.28600000000000003,0.23800000000000002,21,12,18,14,85,16,83,23,6,11,104.29059612707255,90.11517529426656,1.75,1.2857142857142858,98.76249999999999,18,8
116,126,0,IND,0.45299999999999996,0.527,0.405,0.4,24,21,24,11,95,16,93,22,19,11,110.44989288264699,119.97143537253035,1.1428571428571428,2.1818181818181817,105.025,18,4
103,84,0,DET,0.506,0.354,0.33299999999999996,0.36,27,17,17,20,79,14,79,22,6,11,105.58687852383393,86.10968733982573,1.588235294117647,0.85,97.55000000000001,18,13
118,124,0,BOS,0.495,0.595,0.321,0.44,22,15,29,13,91,26,79,24,20,4,112.51489868891538,118.23599523241954,1.4666666666666666,2.230769230769231,104.875,18,3
117,111,1,NOP,0.46,0.473,0.444,0.441,30,15,27,19,100,14,91,14,11,7,102.0497165285652,96.81639773222852,2.0,1.4210526315789473,114.65,18,28
94,95,0,OKC,0.43,0.48100000000000004,0.324,0.292,21,11,13,10,86,12,81,15,8,6,98.0059950475694,99.04861201616056,1.9090909090909092,1.3,95.9125,18,20
104,112,1,MIN,0.5,0.494,0.46399999999999997,0.33299999999999996,27,21,28,8,72,24,87,19,8,8,117.23263350711568,126.25052839227841,1.2857142857142858,3.5,88.7125,18,29
102,85,0,POR,0.494,0.42200000000000004,0.28,0.273,19,14,15,9,85,15,83,16,16,10,112.25753198514239,93.54794332095199,1.3571428571428572,1.6666666666666667,90.8625,18,23
96,81,0,GSW,0.46299999999999997,0.381,0.25,0.111,25,18,25,16,82,15,84,17,10,11,99.89594172736733,84.2872008324662,1.3888888888888888,1.5625,96.1,18,30
107,83,1,UTA,0.48100000000000004,0.321,0.36700000000000005,0.28600000000000003,23,9,19,7,81,22,84,23,10,12,120.64834390415785,93.58703312191685,2.5555555555555554,2.7142857142857144,88.6875,18,21
125,128,0,MIN,0.462,0.522,0.385,0.414,26,9,27,6,91,31,90,30,11,7,120.20675561966583,123.0917177545378,2.888888888888889,4.5,103.9875,18,29
102,107,1,PHI,0.402,0.484,0.21899999999999997,0.33299999999999996,18,13,34,13,87,34,93,10,10,7,100.04904364884749,104.9534085335949,1.3846153846153846,2.6153846153846154,101.95,18,6
134,111,1,PHO,0.622,0.424,0.444,0.371,35,20,26,12,82,22,92,28,8,14,135.52465233881165,112.2629582806574,1.75,2.1666666666666665,98.875,18,25
99,91,1,UTA,0.442,0.452,0.4,0.364,24,10,26,17,86,15,84,6,4,8,100.52037060540677,92.39751237466683,2.4,1.5294117647058822,98.4875,18,21
98,106,0,SAC,0.461,0.447,0.382,0.36,20,25,21,9,76,21,94,17,8,10,105.34802472453642,113.94786347755979,0.8,2.3333333333333335,93.025,18,27
114,124,0,GSW,0.495,0.565,0.42100000000000004,0.433,30,11,33,16,95,16,85,21,13,10,107.7632045373981,117.21611721611723,2.727272727272727,2.0625,105.7875,18,30
97,110,1,ATL,0.4,0.5,0.243,0.444,27,12,25,16,95,20,80,18,14,6,89.79402915991668,101.82828049062715,2.25,1.5625,108.025,18,14
87,78,1,MEM,0.386,0.39,0.318,0.292,15,14,17,14,70,32,77,14,12,8,102.44333235207534,91.84574624668824,1.0714285714285714,1.2142857142857142,84.92500000000001,18,24
80,112,0,SAS,0.349,0.519,0.25,0.519,18,15,23,15,83,17,79,18,11,6,81.78913738019169,114.50479233226838,1.2,1.5333333333333334,97.8125,18,26
105,102,1,DAL,0.465,0.48700000000000004,0.308,0.29600000000000004,23,18,17,16,86,26,78,22,15,5,100.57471264367817,97.70114942528735,1.2777777777777777,1.0625,104.4,18,22
104,109,0,LAC,0.433,0.46,0.2,0.33299999999999996,23,19,22,20,97,18,87,31,20,17,94.8580549538251,99.41853836506671,1.2105263157894737,1.1,109.63749999999999,18,17
100,108,1,PHO,0.449,0.494,0.389,0.424,23,16,28,11,78,21,81,20,7,4,104.45227836532185,112.80846063454759,1.4375,2.5454545454545454,95.7375,18,25
104,101,1,POR,0.41,0.424,0.33299999999999996,0.32,23,15,19,11,83,33,85,26,14,11,106.65299320599924,103.57646455582619,1.5333333333333334,1.7272727272727273,97.51249999999999,18,23
130,118,1,NYK,0.6,0.5489999999999999,0.5,0.381,36,13,32,10,80,24,82,24,2,3,129.4820717131474,117.52988047808763,2.769230769230769,3.2,100.4,18,12
91,89,1,DAL,0.42,0.4,0.364,0.355,23,14,17,8,81,15,85,19,9,8,99.37209937209937,97.18809718809719,1.6428571428571428,2.125,91.575,18,22
110,111,1,BOS,0.452,0.473,0.303,0.47200000000000003,31,10,28,9,93,21,91,10,15,10,112.97984336885352,114.0069328540249,3.1,3.111111111111111,97.3625,18,3
104,106,0,SAS,0.465,0.5,0.435,0.375,22,13,33,16,86,14,92,5,10,13,111.21507819810186,113.35382970191151,1.6923076923076923,2.0625,93.5125,18,26
127,124,1,OKC,0.515,0.52,0.395,0.321,32,11,34,7,97,17,98,17,9,9,120.86604806090888,118.01094456340708,2.909090909090909,4.857142857142857,105.075,18,20
115,108,1,GSW,0.429,0.5,0.414,0.258,28,15,28,13,91,29,86,23,16,11,110.73663938372653,103.99614829080406,1.8666666666666667,2.1538461538461537,103.85,18,30
121,104,1,CHO,0.568,0.506,0.529,0.423,30,11,21,10,81,13,77,24,5,5,126.984126984127,109.1433818706546,2.727272727272727,2.1,95.2875,18,9
104,130,0,HOU,0.47700000000000004,0.5,0.107,0.46299999999999997,25,10,26,11,88,21,86,34,7,11,101.40158439975625,126.75198049969532,2.5,2.3636363636363638,102.5625,18,19
123,113,0,PHO,0.511,0.5479999999999999,0.44799999999999995,0.368,20,13,24,15,88,22,84,25,6,8,115.86012009890499,106.44059813964442,1.5384615384615385,1.6,106.1625,18,25
117,109,1,SAS,0.495,0.537,0.313,0.273,29,11,24,18,93,18,82,22,11,10,109.85915492957747,102.34741784037557,2.6363636363636362,1.3333333333333333,106.5,18,26
134,123,0,MIL,0.5529999999999999,0.5329999999999999,0.6,0.34600000000000003,37,18,27,16,85,20,92,22,8,11,130.763600878263,120.02927543303245,2.0555555555555554,1.6875,102.475,18,1
122,119,1,SAS,0.495,0.506,0.375,0.313,33,11,28,7,97,19,85,39,18,11,115.88696271669437,113.0372833056281,3.0,4.0,105.275,18,26
114,119,1,HOU,0.484,0.506,0.345,0.429,33,13,18,18,91,24,77,32,12,11,105.26315789473684,109.87996306555863,2.5384615384615383,1.0,108.30000000000001,18,19
120,122,1,LAC,0.494,0.517,0.32299999999999995,0.26899999999999996,27,20,26,18,87,30,89,31,11,13,110.61182163843762,112.45535199907823,1.35,1.4444444444444444,108.4875,18,17
108,102,0,MEM,0.5479999999999999,0.44,0.273,0.37,18,22,26,20,73,26,91,15,6,17,117.08903645480417,110.58408998509283,0.8181818181818182,1.3,92.2375,18,24
126,117,0,CLE,0.547,0.523,0.5429999999999999,0.375,35,9,25,9,86,15,88,21,6,12,133.262823902697,123.74405076679007,3.888888888888889,2.7777777777777777,94.55,18,15
107,118,0,DAL,0.413,0.478,0.306,0.556,23,14,24,15,92,26,90,23,11,9,98.9480984857242,109.12033290949023,1.6428571428571428,1.6,108.13749999999999,18,22
108,113,1,CLE,0.488,0.506,0.37,0.44799999999999995,22,21,25,10,86,18,87,18,14,7,108.48819688598694,113.51079859367152,1.0476190476190477,2.5,99.55,18,15
125,116,1,LAL,0.506,0.489,0.484,0.4,30,12,25,15,83,30,92,16,7,12,127.64871074802144,118.4580035741639,2.5,1.6666666666666667,97.925,18,16
130,104,1,SAC,0.562,0.429,0.405,0.19399999999999998,38,7,25,3,89,21,91,26,8,7,133.11148086522465,106.48918469217972,5.428571428571429,8.333333333333334,97.6625,18,27
103,112,0,LAL,0.442,0.444,0.325,0.375,26,19,20,15,86,19,90,25,5,12,98.14197236779418,106.71748451643639,1.368421052631579,1.3333333333333333,104.95,18,16
120,113,1,DET,0.506,0.478,0.429,0.519,26,15,30,11,85,28,92,17,10,9,120.98298676748583,113.9256458727158,1.7333333333333334,2.727272727272727,99.1875,18,13
94,101,0,MEM,0.368,0.40700000000000003,0.273,0.406,17,7,21,11,87,29,81,28,18,14,100.49445409595083,107.97808365628758,2.4285714285714284,1.9090909090909092,93.5375,18,24
141,149,0,MIA,0.46,0.5489999999999999,0.474,0.556,23,13,36,11,100,37,102,27,11,7,119.28934010152284,126.0575296108291,1.7692307692307692,3.272727272727273,118.2,18,5
135,102,0,CHI,0.614,0.43799999999999994,0.5710000000000001,0.342,34,17,29,15,83,16,89,14,8,9,138.2842509603073,104.48143405889884,2.0,1.9333333333333333,97.625,18,11
108,100,0,WAS,0.435,0.475,0.5,0.5,25,10,28,17,85,18,80,14,7,8,109.53346855983774,101.41987829614605,2.5,1.6470588235294117,98.6,18,10
104,123,0,PHI,0.429,0.505,0.344,0.44799999999999995,27,15,35,17,84,34,91,25,9,14,101.45104255578588,119.98536763809291,1.8,2.0588235294117645,102.5125,18,6
110,114,0,TOR,0.47200000000000003,0.511,0.433,0.382,26,11,33,9,89,14,92,9,10,9,115.83519810451493,120.0473871264973,2.3636363636363638,3.6666666666666665,94.9625,18,2
126,125,0,OKC,0.521,0.41700000000000004,0.33299999999999996,0.455,27,15,25,8,94,21,108,27,12,18,123.65063788027477,122.66928361138369,1.8,3.125,101.9,18,20
128,125,1,MIL,0.444,0.45,0.306,0.364,27,17,27,9,90,46,100,27,17,11,120.37145879863643,117.55025273304337,1.588235294117647,3.0,106.3375,18,1
107,104,1,IND,0.461,0.488,0.313,0.474,31,16,23,13,89,20,84,16,13,6,104.33934666016577,101.41394441735738,1.9375,1.7692307692307692,102.55,18,4
100,96,1,MIN,0.39299999999999996,0.429,0.306,0.25,21,10,22,8,89,22,91,16,13,12,105.79211848717269,101.56043374768579,2.1,2.75,94.525,18,29
134,115,0,LAC,0.624,0.494,0.414,0.353,36,7,25,10,85,23,87,34,7,15,139.52882988415985,119.74489131849539,5.142857142857143,2.5,96.0375,18,17
88,82,1,POR,0.373,0.33,0.231,0.212,22,12,10,17,83,26,94,18,10,18,93.66684406599256,87.28046833422034,1.8333333333333333,0.5882352941176471,93.94999999999999,18,23
106,112,0,MIN,0.456,0.47200000000000003,0.406,0.391,19,12,24,8,90,18,89,25,10,8,104.73014696801283,110.65826849450413,1.5833333333333333,3.0,101.2125,18,29
